PF03171	2OG-Fe(II) oxygenase superfamily
PF14226	non-haem dioxygenase in morphine synthesis N-terminal
PF12697	Alpha/beta hydrolase family
PF06203	CCT motif
PF09370	Phosphoenolpyruvate hydrolase-like
PF06792	Uncharacterised protein family (UPF0261)
PF00534	Glycosyl transferases group 1
PF08263	Leucine rich repeat N-terminal domain
PF00069	Protein kinase domain
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF04720	PDDEXK-like family of unknown function
PF13912	C2H2-type zinc finger
PF13912	C2H2-type zinc finger
PF00069	Protein kinase domain
PF12799	Leucine Rich repeats (2 copies)
PF08263	Leucine rich repeat N-terminal domain
PF08263	Leucine rich repeat N-terminal domain
PF01145	SPFH domain / Band 7 family
PF13639	Ring finger domain
PF00808	Histone-like transcription factor (CBF/NF-Y) and archaeal histone
PF13976	GAG-pre-integrase domain
PF14223	gag-polypeptide of LTR copia-type
PF13976	GAG-pre-integrase domain
PF14223	gag-polypeptide of LTR copia-type
PF05757	Oxygen evolving enhancer protein 3 (PsbQ)
PF03161	LAGLIDADG DNA endonuclease family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF00954	S-locus glycoprotein domain
PF01453	D-mannose binding lectin
PF07714	Protein tyrosine kinase
PF08276	PAN-like domain
PF17919	RNase H-like domain found in reverse transcriptase
PF00107	Zinc-binding dehydrogenase
PF08240	Alcohol dehydrogenase GroES-like domain
PF02845	CUE domain
PF11955	Plant organelle RNA recognition domain
PF04073	Aminoacyl-tRNA editing domain
PF00316	Fructose-1-6-bisphosphatase, N-terminal domain
PF13837	Myb/SANT-like DNA-binding domain
PF04934	MED6 mediator sub complex component
PF00249	Myb-like DNA-binding domain
PF01398	JAB1/Mov34/MPN/PAD-1 ubiquitin protease
PF13012	Maintenance of mitochondrial structure and function
PF02309	AUX/IAA family
PF07714	Protein tyrosine kinase
PF12819	Malectin-like domain
PF00170	bZIP transcription factor
PF12498	Basic leucine-zipper C terminal
PF14580	Leucine-rich repeat
PF00276	Ribosomal protein L23
PF03939	Ribosomal protein L23, N-terminal domain
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF05920	Homeobox KN domain
PF07526	Associated with HOX
PF10268	Predicted transmembrane protein 161AB
PF00046	Homeodomain
PF10440	Ubiquitin-binding WIYLD domain
PF05786	Condensin complex subunit 2
PF05786	Condensin complex subunit 2
PF01603	Protein phosphatase 2A regulatory B subunit (B56 family)
PF00190	Cupin
PF04690	YABBY protein
PF01926	50S ribosome-binding GTPase
PF00225	Kinesin motor domain
PF00295	Glycosyl hydrolases family 28
PF04525	LURP-one-related
PF00407	Pathogenesis-related protein Bet v I family
PF00560	Leucine Rich Repeat
PF13855	Leucine rich repeat
PF08263	Leucine rich repeat N-terminal domain
PF07714	Protein tyrosine kinase
PF01734	Patatin-like phospholipase
PF13499	EF-hand domain pair
PF13499	EF-hand domain pair
PF07250	Glyoxal oxidase N-terminus
PF09118	Domain of unknown function (DUF1929)
PF13516	Leucine Rich repeat
PF07714	Protein tyrosine kinase
PF08263	Leucine rich repeat N-terminal domain
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF14223	gag-polypeptide of LTR copia-type
PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)
PF05198	Translation initiation factor IF-3, N-terminal domain
PF00707	Translation initiation factor IF-3, C-terminal domain
PF02136	Nuclear transport factor 2 (NTF2) domain
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF17927	Inositol 1,3,4-trisphosphate 5/6-kinase pre-ATP-grasp domain
PF05770	Inositol 1,3,4-trisphosphate 5/6-kinase ATP-grasp domain
PF13812	Pentatricopeptide repeat domain
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF13641	Glycosyltransferase like family 2
PF01926	50S ribosome-binding GTPase
PF07650	KH domain
PF04548	AIG1 family
PF00091	Tubulin/FtsZ family, GTPase domain
PF03953	Tubulin C-terminal domain
PF00994	Probable molybdopterin binding domain
PF00994	Probable molybdopterin binding domain
PF16209	Phospholipid-translocating ATPase N-terminal
PF00122	E1-E2 ATPase
PF16212	Phospholipid-translocating P-type ATPase C-terminal
PF13246	Cation transport ATPase (P-type)
PF04577	Protein of unknown function (DUF563)
PF02882	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain
PF00763	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain
PF04046	PSP
PF03822	NAF domain
PF00069	Protein kinase domain
PF01535	PPR repeat
PF13812	Pentatricopeptide repeat domain
PF12854	PPR repeat
PF12854	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF07059	Protein of unknown function (DUF1336)
PF11820	Protein of unknown function (DUF3339)
PF01490	Transmembrane amino acid transporter protein
PF03004	Plant transposase (Ptta/En/Spm family)
PF01535	PPR repeat
PF01535	PPR repeat
PF12854	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF02365	No apical meristem (NAM) protein
PF04852	Protein of unknown function (DUF640)
PF00069	Protein kinase domain
PF12756	C2H2 type zinc-finger (2 copies)
PF10217	Uncharacterized conserved protein (DUF2039)
PF17833	UPF0113 Pre-PUA domain
PF03657	UPF0113 PUA domain
PF08263	Leucine rich repeat N-terminal domain
PF07714	Protein tyrosine kinase
PF03109	ABC1 family
PF00069	Protein kinase domain
PF00067	Cytochrome P450
PF07722	Peptidase C26
PF00010	Helix-loop-helix DNA-binding domain
PF12906	RING-variant domain
PF14368	Probable lipid transfer
PF00330	Aconitase family (aconitate hydratase)
PF00330	Aconitase family (aconitate hydratase)
PF02458	Transferase family
PF07887	Calmodulin binding protein-like
PF07887	Calmodulin binding protein-like
PF00249	Myb-like DNA-binding domain
PF05212	Protein of unknown function (DUF707)
PF00107	Zinc-binding dehydrogenase
PF08240	Alcohol dehydrogenase GroES-like domain
PF00160	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
PF03141	Putative S-adenosyl-L-methionine-dependent methyltransferase
PF00651	BTB/POZ domain
PF03000	NPH3 family
PF01602	Adaptin N terminal region
PF13499	EF-hand domain pair
PF13202	EF hand
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF00295	Glycosyl hydrolases family 28
PF00295	Glycosyl hydrolases family 28
PF07690	Major Facilitator Superfamily
PF06813	Nodulin-like
PF03981	Ubiquinol-cytochrome C chaperone
PF00069	Protein kinase domain
PF00168	C2 domain
PF00168	C2 domain
PF00168	C2 domain
PF00168	C2 domain
PF08372	Plant phosphoribosyltransferase C-terminal
PF02365	No apical meristem (NAM) protein
PF01625	Peptide methionine sulfoxide reductase
PF13456	Reverse transcriptase-like
PF00295	Glycosyl hydrolases family 28
PF07714	Protein tyrosine kinase
PF12819	Malectin-like domain
PF01490	Transmembrane amino acid transporter protein
PF00232	Glycosyl hydrolase family 1
PF04564	U-box domain
PF08783	DWNN domain
PF11926	Domain of unknown function (DUF3444)
PF12854	PPR repeat
PF12854	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF05834	Lycopene cyclase protein
PF03106	WRKY DNA -binding domain
PF03106	WRKY DNA -binding domain
PF03004	Plant transposase (Ptta/En/Spm family)
PF04770	ZF-HD protein dimerisation region
PF13906	C-terminus of AA_permease
PF13520	Amino acid permease
PF02365	No apical meristem (NAM) protein
PF00067	Cytochrome P450
PF00056	lactate/malate dehydrogenase, NAD binding domain
PF02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain
PF04525	LURP-one-related
PF01287	Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold
PF13639	Ring finger domain
PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)
PF02458	Transferase family
PF00085	Thioredoxin
PF04535	Domain of unknown function (DUF588)
PF02325	YGGT family
PF01900	Rpp14/Pop5 family
PF00646	F-box domain
PF07732	Multicopper oxidase
PF00394	Multicopper oxidase
PF07731	Multicopper oxidase
PF02364	1,3-beta-glucan synthase component
PF14288	1,3-beta-glucan synthase subunit FKS1, domain-1
PF12146	Serine aminopeptidase, S33
PF14608	RNA-binding, Nab2-type zinc finger
PF15663	Zinc-finger containing family
PF00847	AP2 domain
PF14111	Domain of unknown function (DUF4283)
PF00854	POT family
PF02453	Reticulon
PF01557	Fumarylacetoacetate (FAA) hydrolase family
PF00931	NB-ARC domain
PF18052	Rx N-terminal domain
PF04707	PRELI-like family
PF00234	Protease inhibitor/seed storage/LTP family
PF02841	Guanylate-binding protein, C-terminal domain
PF02263	Guanylate-binding protein, N-terminal domain
PF10291	Muniscin C-terminal mu homology domain
PF01283	Ribosomal protein S26e
PF07899	Frigida-like protein
PF07899	Frigida-like protein
PF07899	Frigida-like protein
PF00098	Zinc knuckle
PF14111	Domain of unknown function (DUF4283)
PF17766	Fibronectin type-III domain
PF00082	Subtilase family
PF05922	Peptidase inhibitor I9
PF02225	PA domain
PF13668	Ferritin-like domain
PF00612	IQ calmodulin-binding motif
PF00612	IQ calmodulin-binding motif
PF00612	IQ calmodulin-binding motif
PF00612	IQ calmodulin-binding motif
PF00612	IQ calmodulin-binding motif
PF01843	DIL domain
PF02736	Myosin N-terminal SH3-like domain
PF00063	Myosin head (motor domain)
PF05938	Plant self-incompatibility protein S1
PF02365	No apical meristem (NAM) protein
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF05627	Cleavage site for pathogenic type III effector avirulence factor Avr
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF00833	Ribosomal S17
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF01388	ARID/BRIGHT DNA binding domain
PF09011	HMG-box domain
PF07910	Peptidase family C78
PF00069	Protein kinase domain
PF05834	Lycopene cyclase protein
PF02450	Lecithin:cholesterol acyltransferase
PF05553	Cotton fibre expressed protein
PF01277	Oleosin
PF00270	DEAD/DEAH box helicase
PF16124	RecQ zinc-binding
PF00271	Helicase conserved C-terminal domain
PF02167	Cytochrome C1 family
PF04833	COBRA-like protein
PF05701	Weak chloroplast movement under blue light
PF08320	PIG-X / PBN1
PF12807	Translation initiation factor eIF3 subunit 135
PF13424	Tetratricopeptide repeat
PF13424	Tetratricopeptide repeat
PF15044	Mitochondrial function, CLU-N-term
PF00155	Aminotransferase class I and II
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF00891	O-methyltransferase domain
PF00069	Protein kinase domain
PF00403	Heavy-metal-associated domain
PF00403	Heavy-metal-associated domain
PF00122	E1-E2 ATPase
PF00702	haloacid dehalogenase-like hydrolase
PF05834	Lycopene cyclase protein
PF08241	Methyltransferase domain
PF04535	Domain of unknown function (DUF588)
PF16100	RecQ-mediated genome instability protein 2
PF01145	SPFH domain / Band 7 family
PF00847	AP2 domain
PF12752	SUZ domain
PF01424	R3H domain
PF14543	Xylanase inhibitor N-terminal
PF14541	Xylanase inhibitor C-terminal
PF02410	Ribosomal silencing factor during starvation
PF08711	TFIIS helical bundle-like domain
PF01426	BAH domain
PF00855	PWWP domain
PF03630	Fumble
PF01937	Protein of unknown function DUF89
PF05553	Cotton fibre expressed protein
PF08263	Leucine rich repeat N-terminal domain
PF00069	Protein kinase domain
PF00892	EamA-like transporter family
PF00892	EamA-like transporter family
PF17032	zinc-ribbon family
PF02135	TAZ zinc finger
PF00651	BTB/POZ domain
PF03195	Lateral organ boundaries (LOB) domain
PF00892	EamA-like transporter family
PF00892	EamA-like transporter family
PF04839	Plastid and cyanobacterial ribosomal protein (PSRP-3 / Ycf65)
PF00067	Cytochrome P450
PF00226	DnaJ domain
PF13637	Ankyrin repeats (many copies)
PF01412	Putative GTPase activating protein for Arf
PF00169	PH domain
PF16746	BAR domain of APPL family
PF09425	Divergent CCT motif
PF06200	tify domain
PF02309	AUX/IAA family
PF00572	Ribosomal protein L13
PF01157	Ribosomal protein L21e
PF04000	Sas10/Utp3/C1D family
PF09368	Sas10 C-terminal domain
PF00403	Heavy-metal-associated domain
PF01453	D-mannose binding lectin
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00098	Zinc knuckle
PF07797	Protein of unknown function (DUF1639)
PF00067	Cytochrome P450
PF00311	Phosphoenolpyruvate carboxylase
PF00227	Proteasome subunit
PF05701	Weak chloroplast movement under blue light
PF02296	Alpha adaptin AP2, C-terminal domain
PF02883	Adaptin C-terminal domain
PF01602	Adaptin N terminal region
PF00504	Chlorophyll A-B binding protein
PF16561	Glycogen recognition site of AMP-activated protein kinase
PF14111	Domain of unknown function (DUF4283)
PF03000	NPH3 family
PF00651	BTB/POZ domain
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF13812	Pentatricopeptide repeat domain
PF00732	GMC oxidoreductase
PF05199	GMC oxidoreductase
PF00180	Isocitrate/isopropylmalate dehydrogenase
PF03195	Lateral organ boundaries (LOB) domain
PF09412	Endoribonuclease XendoU
PF14547	Hydrophobic seed protein
PF07576	BRCA1-associated protein 2
PF02148	Zn-finger in ubiquitin-hydrolases and other protein
PF13639	Ring finger domain
PF00645	Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region
PF00645	Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region
PF02877	Poly(ADP-ribose) polymerase, regulatory domain
PF00533	BRCA1 C Terminus (BRCT) domain
PF00644	Poly(ADP-ribose) polymerase catalytic domain
PF08063	PADR1 (NUC008) domain
PF05406	WGR domain
PF03208	PRA1 family protein
PF01501	Glycosyl transferase family 8
PF00069	Protein kinase domain
PF02298	Plastocyanin-like domain
PF17919	RNase H-like domain found in reverse transcriptase
PF00230	Major intrinsic protein
PF03195	Lateral organ boundaries (LOB) domain
PF02780	Transketolase, C-terminal domain
PF02779	Transketolase, pyrimidine binding domain
PF00179	Ubiquitin-conjugating enzyme
PF00069	Protein kinase domain
PF13520	Amino acid permease
PF01428	AN1-like Zinc finger
PF01754	A20-like zinc finger
PF03330	Lytic transglycolase
PF01357	Pollen allergen
PF06212	GRIM-19 protein
PF03348	Serine incorporator (Serinc)
PF03348	Serine incorporator (Serinc)
PF00931	NB-ARC domain
PF00520	Ion transport protein
PF13857	Ankyrin repeats (many copies)
PF00027	Cyclic nucleotide-binding domain
PF12796	Ankyrin repeats (3 copies)
PF11834	KHA, dimerisation domain of potassium ion channel
PF07995	Glucose / Sorbosone dehydrogenase
PF00931	NB-ARC domain
PF00133	tRNA synthetases class I (I, L, M and V)
PF06827	Zinc finger found in FPG and IleRS
PF08264	Anticodon-binding domain of tRNA
PF13839	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF14416	PMR5 N terminal Domain
PF06454	Protein of unknown function (DUF1084)
PF00995	Sec1 family
PF04564	U-box domain
PF13181	Tetratricopeptide repeat
PF12895	Anaphase-promoting complex, cyclosome, subunit 3
PF12023	Domain of unknown function (DUF3511)
PF03909	BSD domain
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF07522	DNA repair metallo-beta-lactamase
PF00069	Protein kinase domain
PF10950	Organ specific protein
PF10950	Organ specific protein
PF03953	Tubulin C-terminal domain
PF00091	Tubulin/FtsZ family, GTPase domain
PF00097	Zinc finger, C3HC4 type (RING finger)
PF13456	Reverse transcriptase-like
PF01485	IBR domain, a half RING-finger domain
PF01485	IBR domain, a half RING-finger domain
PF03083	Sugar efflux transporter for intercellular exchange
PF03083	Sugar efflux transporter for intercellular exchange
PF00481	Protein phosphatase 2C
PF01565	FAD binding domain
PF04030	D-arabinono-1,4-lactone oxidase
PF00397	WW domain
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF13912	C2H2-type zinc finger
PF13912	C2H2-type zinc finger
PF13912	C2H2-type zinc finger
PF02383	SacI homology domain
PF00481	Protein phosphatase 2C
PF04576	Zein-binding
PF14432	DYW family of nucleic acid deaminases
PF01535	PPR repeat
PF12854	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF02704	Gibberellin regulated protein
PF00010	Helix-loop-helix DNA-binding domain
PF00181	Ribosomal Proteins L2, RNA binding domain
PF12906	RING-variant domain
PF12428	Protein of unknown function (DUF3675)
PF00098	Zinc knuckle
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00191	Annexin
PF00191	Annexin
PF00191	Annexin
PF00191	Annexin
PF00141	Peroxidase
PF14624	VWA / Hh  protein intein-like
PF00092	von Willebrand factor type A domain
PF17123	RING-like zinc finger
PF02840	Prp18 domain
PF11961	Domain of unknown function (DUF3475)
PF05003	Protein of unknown function (DUF668)
PF01849	NAC domain
PF00743	Flavin-binding monooxygenase-like
PF02458	Transferase family
PF04535	Domain of unknown function (DUF588)
PF00168	C2 domain
PF00168	C2 domain
PF00168	C2 domain
PF00168	C2 domain
PF08372	Plant phosphoribosyltransferase C-terminal
PF00504	Chlorophyll A-B binding protein
PF00069	Protein kinase domain
PF04576	Zein-binding
PF01734	Patatin-like phospholipase
PF11815	Domain of unknown function (DUF3336)
